Index,Fiscal_Week_ID,Store_ID,Item_ID,Price,Item_Quantity,Sales_Amount_No_Discount,Sales_Amount,Competition_Price,price_change,qty_change,elasticity,price_bracket,competition_price_bracket,competition_sales_amt,Price_avg,Item_Quantity_avg,segment,dynamic_price
37740,2019-03-25,store_136,item_382,85.89,413,5954.78,9923.56,258.04,-0.031242950597789254,0.04030226700251882,-1.2899635351780956,51-100,251-300,106570.52,84.84020000000001,20256,Medium,90.1845
37750,2019-03-25,store_601,item_382,82.15,405,5424.73,9517.6,258.04,-0.04354406799394572,-0.01937046004842613,0.44484727635275967,51-100,251-300,104506.20000000001,84.84020000000001,20256,Medium,86.25750000000001
37760,2019-03-25,store_458,item_382,82.44,412,5686.9,9710.47,258.04,0.003530127814972417,0.01728395061728394,4.896126011068806,51-100,251-300,106312.48000000001,84.84020000000001,20256,Medium,86.562
37770,2019-03-25,store_162,item_382,82.48,410,5890.2,10410.67,258.04,0.00048520135856389146,-0.004854368932038833,-10.00485436893023,51-100,251-300,105796.40000000001,84.84020000000001,20256,Medium,86.60400000000001
37780,2019-03-25,store_30,item_382,88.89,397,5482.56,9915.38,258.04,0.07771580989330751,-0.03170731707317076,-0.4079905635249802,51-100,251-300,102441.88,84.84020000000001,20256,Medium,93.3345
37790,2019-03-25,store_594,item_382,89.13,416,5577.46,10131.26,258.04,0.0026999662504219035,0.04785894206549113,17.725755667506053,51-100,251-300,107344.64000000001,84.84020000000001,20256,Medium,93.5865
37800,2019-03-25,store_197,item_382,87.95,418,5960.07,9882.35,258.04,-0.013239088971165658,0.004807692307692291,-0.3631437418513692,51-100,251-300,107860.72000000002,84.84020000000001,20256,Medium,92.34750000000001
37810,2019-03-25,store_459,item_957,172.45,330,4346.85,11664.84,88.19,0.9607731665719157,-0.21052631578947367,-0.2191217689193398,151-200,51-100,29102.7,167.67700000000002,16983,High,155.20499999999998
37818,2019-03-25,store_709,item_957,160.79,354,4100.65,11558.52,88.19,-0.06761380110176862,0.07272727272727275,-1.0756276313737725,151-200,51-100,31219.26,167.67700000000002,16983,High,144.71099999999998
37826,2019-03-25,store_442,item_957,173.72,333,4115.19,11066.61,88.19,0.08041544872193551,-0.05932203389830504,-0.7376944957856504,151-200,51-100,29367.27,167.67700000000002,16983,High,156.348
37834,2019-03-25,store_136,item_957,166.34,336,4487.9,10892.6,88.19,-0.04248215519226339,0.009009009009008917,-0.21206572426084414,151-200,51-100,29631.84,167.67700000000002,16983,High,149.70600000000002
37842,2019-03-25,store_601,item_957,161.59,348,4359.43,11324.3,88.19,-0.02855596970061325,0.03571428571428581,-1.2506766917293246,151-200,51-100,30690.12,167.67700000000002,16983,High,145.431
37850,2019-03-25,store_458,item_957,163.93,330,4434.69,11752.86,88.19,0.014481094127111849,-0.051724137931034475,-3.571839080459764,151-200,51-100,29102.7,167.67700000000002,16983,High,147.537
37858,2019-03-25,store_162,item_957,166.79,330,4271.97,10735.73,88.19,0.017446471054718415,0.0,0.0,151-200,51-100,29102.7,167.67700000000002,16983,High,150.111
37866,2019-03-25,store_30,item_957,173.51,339,4528.27,11029.71,88.19,0.0402901852629054,0.027272727272727337,0.67690746753247,151-200,51-100,29896.41,167.67700000000002,16983,High,156.159
37874,2019-03-25,store_594,item_957,173.92,339,4144.34,11325.74,88.19,0.0023629761973373853,0.0,0.0,151-200,51-100,29896.41,167.67700000000002,16983,High,156.528
37882,2019-03-25,store_197,item_957,171.12,347,4192.11,10814.82,88.19,-0.01609935602575885,0.02359882005899716,-1.4658238516645776,151-200,51-100,30601.93,167.67700000000002,16983,High,154.008
37890,2019-03-25,store_459,item_331,245.24,367,7102.75,8831.32,60.63,0.4331463300607761,0.057636887608069065,0.13306562611296247,201-250,51-100,22251.21,253.1622,17842,High,220.716
37905,2019-03-25,store_709,item_331,248.6,364,6791.28,9031.51,60.63,0.013700864459305073,-0.008174386920980936,-0.5966329311016009,201-250,51-100,22069.32,253.1622,17842,High,223.74
37920,2019-03-25,store_442,item_331,263.27,363,6937.99,9157.61,60.63,0.059010458567980706,-0.0027472527472527375,-0.04655535330381939,251-300,51-100,22008.690000000002,253.1622,17842,High,236.94299999999998
37935,2019-03-25,store_136,item_331,257.5,366,6912.58,8947.18,60.63,-0.021916663501348355,0.008264462809917328,-0.3770858100462638,251-300,51-100,22190.58,253.1622,17842,High,231.75
37950,2019-03-25,store_601,item_331,261.47,372,6731.13,8847.71,60.63,0.01541747572815555,0.016393442622950838,1.0633026386422628,251-300,51-100,22554.36,253.1622,17842,High,235.32300000000004
37965,2019-03-25,store_458,item_331,242.42,356,7031.82,8711.69,60.63,-0.07285730676559465,-0.043010752688172005,0.5903423362402265,201-250,51-100,21584.280000000002,253.1622,17842,High,218.178
37980,2019-03-25,store_162,item_331,251.56,352,7120.41,9342.81,60.63,0.03770315980529659,-0.011235955056179803,-0.2980109655053728,251-300,51-100,21341.760000000002,253.1622,17842,High,226.404
37995,2019-03-25,store_30,item_331,257.24,355,6953.45,9123.52,60.63,0.02257910637621241,0.008522727272727293,0.3774607874519859,251-300,51-100,21523.65,253.1622,17842,High,231.51600000000002
38010,2019-03-25,store_594,item_331,256.09,366,6574.89,8642.3,60.63,-0.004470533354066331,0.030985915492957705,-6.931145131659375,251-300,51-100,22190.58,253.1622,17842,High,230.481
38025,2019-03-25,store_197,item_331,247.9,346,7059.26,8752.95,60.63,-0.03198094419930486,-0.05464480874316935,1.7086677742415468,201-250,51-100,20977.98,253.1622,17842,High,223.11
38040,2019-03-25,store_459,item_518,201.18,516,2120.94,14039.77,278.34,-0.18846308995562722,0.49132947976878616,-2.607032920262888,201-250,251-300,143623.43999999997,202.05720000000002,24847,High,181.062
38049,2019-03-25,store_709,item_518,198.71,490,2331.83,14038.09,278.34,-0.01227756238194655,-0.050387596899224785,4.104039167686645,151-200,251-300,136386.59999999998,202.05720000000002,24847,High,178.839
38058,2019-03-25,store_442,item_518,199.66,472,2295.94,14243.03,278.34,0.004780836394746135,-0.03673469387755102,-7.683737916219082,151-200,251-300,131376.47999999998,202.05720000000002,24847,High,179.694
38067,2019-03-25,store_136,item_518,207.12,474,2313.69,14559.7,278.34,0.03736351798056692,0.004237288135593209,0.1134070977416275,201-250,251-300,131933.15999999997,202.05720000000002,24847,High,186.40800000000002
38076,2019-03-25,store_601,item_518,206.05,489,2329.98,13840.85,278.34,-0.005166087292390875,0.03164556962025311,-6.125635868922277,201-250,251-300,136108.25999999998,202.05720000000002,24847,High,185.44500000000002
38085,2019-03-25,store_458,item_518,210.79,491,2180.19,14126.17,278.34,0.023004125212326976,0.004089979550102152,0.17779330934568632,201-250,251-300,136664.93999999997,202.05720000000002,24847,High,189.71099999999998
38094,2019-03-25,store_162,item_518,209.74,512,2306.9,13504.33,278.34,-0.004981260970634227,0.042769857433808456,-8.58615071283103,201-250,251-300,142510.08,202.05720000000002,24847,High,188.76600000000002
38103,2019-03-25,store_30,item_518,209.64,494,2316.61,14609.33,278.34,-0.0004767807761991705,-0.03515625,73.73671874998966,201-250,251-300,137499.96,202.05720000000002,24847,High,188.676
38112,2019-03-25,store_594,item_518,210.06,470,2141.92,14034.42,278.34,0.002003434459072695,-0.04858299595141702,-24.249855407750164,201-250,251-300,130819.79999999999,202.05720000000002,24847,High,189.054
38121,2019-03-25,store_197,item_518,197.45,475,2272.89,14525.12,278.34,-0.060030467485480354,0.010638297872340496,-0.17721497629372276,151-200,251-300,132211.5,202.05720000000002,24847,High,177.70499999999998
38130,2019-03-25,store_459,item_631,169.66,316,3491.69,11397.27,229.15,-0.14074449227652563,-0.3347368421052631,2.3783299558720485,151-200,201-250,72411.40000000001,164.65240000000003,15574,High,152.694
38144,2019-03-25,store_709,item_631,157.63,301,3348.55,10681.87,229.15,-0.07090651892019328,-0.04746835443037978,0.6694497932384238,151-200,201-250,68974.15000000001,164.65240000000003,15574,High,141.867
38158,2019-03-25,store_442,item_631,164.96,303,3442.79,11187.08,229.15,0.0465013005138617,0.006644518272425293,0.14288886975203222,151-200,201-250,69432.45,164.65240000000003,15574,High,148.464
38172,2019-03-25,store_136,item_631,164.3,323,3657.15,10865.78,229.15,-0.004000969932104748,0.06600660066006592,-16.497649764976497,151-200,201-250,74015.45,164.65240000000003,15574,High,147.87
38186,2019-03-25,store_601,item_631,161.96,299,3563.47,11198.36,229.15,-0.014242239805234314,-0.07430340557275539,5.217115186155437,151-200,201-250,68515.85,164.65240000000003,15574,High,145.764
38200,2019-03-25,store_458,item_631,164.35,299,3565.41,10385.55,229.15,0.014756730056804113,0.0,0.0,151-200,201-250,68515.85,164.65240000000003,15574,High,147.915
38214,2019-03-25,store_162,item_631,159.61,308,3519.02,11313.76,229.15,-0.028840888348037663,0.030100334448160515,-1.0436687693154412,151-200,201-250,70578.2,164.65240000000003,15574,High,143.64900000000003
38228,2019-03-25,store_30,item_631,158.28,300,3524.31,10916.14,229.15,-0.008332811227366732,-0.025974025974025983,3.1170784103114846,151-200,201-250,68745.0,164.65240000000003,15574,High,142.452
38242,2019-03-25,store_594,item_631,161.4,310,3613.53,10653.25,229.15,0.019711902956785377,0.03333333333333344,1.6910256410256521,151-200,201-250,71036.5,164.65240000000003,15574,High,145.26000000000002
38256,2019-03-25,store_197,item_631,167.78,321,3644.84,10393.8,229.15,0.039529120198265044,0.03548387096774186,0.8976640711902125,151-200,201-250,73557.15000000001,164.65240000000003,15574,High,151.002
38270,2019-03-25,store_459,item_867,247.25,373,2590.84,13900.2,112.12,0.4736559780665157,0.161993769470405,0.3420072309266962,201-250,101-150,41820.76,245.6456,18197,High,222.525
38286,2019-03-25,store_709,item_867,249.78,375,2446.19,14271.5,112.12,0.01023255813953483,0.00536193029490617,0.5240068242749238,201-250,101-150,42045.0,245.6456,18197,High,224.802
38302,2019-03-25,store_442,item_867,237.96,347,2495.04,14071.04,112.12,-0.04732164304588038,-0.07466666666666666,1.5778544839255495,201-250,101-150,38905.64,245.6456,18197,High,214.16400000000002
38318,2019-03-25,store_136,item_867,241.58,351,2463.42,13916.65,112.12,0.015212640779963094,0.011527377521613813,0.7577499323323783,201-250,101-150,39354.12,245.6456,18197,High,217.42200000000003
38334,2019-03-25,store_601,item_867,249.9,361,2466.99,13033.4,112.12,0.03443993708088411,0.028490028490028463,0.827238110891958,201-250,101-150,40475.32,245.6456,18197,High,224.91
38350,2019-03-25,store_458,item_867,250.53,374,2479.51,13209.31,112.12,0.0025210084033613356,0.03601108033241007,14.284395198522713,251-300,101-150,41932.880000000005,245.6456,18197,High,225.477
38366,2019-03-25,store_162,item_867,233.1,348,2567.74,13346.06,112.12,-0.06957250628667233,-0.06951871657754005,0.9992268539398216,201-250,101-150,39017.76,245.6456,18197,High,209.79
38382,2019-03-25,store_30,item_867,250.7,368,2656.38,13376.94,112.12,0.07550407550407545,0.05747126436781613,0.7611677115987472,251-300,101-150,41260.16,245.6456,18197,High,225.63
38398,2019-03-25,store_594,item_867,256.38,373,2495.82,13535.5,112.12,0.022656561627443228,0.013586956521739024,0.5996919014084442,251-300,101-150,41820.76,245.6456,18197,High,230.742
38414,2019-03-25,store_197,item_867,243.14,370,2517.39,14086.62,112.12,-0.05164209376706452,-0.008042895442359255,0.15574301612628894,201-250,101-150,41484.4,245.6456,18197,High,218.826
38430,2019-03-25,store_459,item_164,274.72,300,5743.38,15022.11,59.04,0.12988401743851297,-0.18918918918918914,-1.4566009961830078,251-300,51-100,17712.0,278.2564,15432,High,247.24800000000002
38441,2019-03-25,store_709,item_164,273.13,312,6237.58,15431.86,59.04,-0.0057877111240537404,0.040000000000000036,-6.911194968553276,251-300,51-100,18420.48,278.2564,15432,High,245.817
38452,2019-03-25,store_442,item_164,279.34,303,5982.19,15506.13,59.04,0.022736425877787125,-0.028846153846153855,-1.2687198067632859,251-300,51-100,17889.12,278.2564,15432,High,251.40599999999998
38463,2019-03-25,store_136,item_164,287.84,313,5783.06,14246.76,59.04,0.03042886804610867,0.03300330033003296,1.0846049310813424,251-300,51-100,18479.52,278.2564,15432,High,259.056
38474,2019-03-25,store_601,item_164,276.59,317,5897.8,15533.33,59.04,-0.039084213451917704,0.012779552715654896,-0.3269747958821429,251-300,51-100,18715.68,278.2564,15432,High,248.93099999999998
38485,2019-03-25,store_458,item_164,275.67,309,6054.55,14650.88,59.04,-0.003326222929245337,-0.025236593059936863,7.587162254834979,251-300,51-100,18243.36,278.2564,15432,High,248.103
38496,2019-03-25,store_162,item_164,282.86,301,5864.13,14424.39,59.04,0.02608190952950995,-0.02588996763754048,-0.992640803705254,251-300,51-100,17771.04,278.2564,15432,High,254.574
38507,2019-03-25,store_30,item_164,270.54,304,6275.92,15372.12,59.04,-0.04355511560489289,0.009966777408637828,-0.22883138456228047,251-300,51-100,17948.16,278.2564,15432,High,243.48600000000002
38518,2019-03-25,store_594,item_164,282.94,316,5701.63,15221.56,59.04,0.045834257411103696,0.03947368421052633,0.8612266553480482,251-300,51-100,18656.64,278.2564,15432,High,254.64600000000002
38529,2019-03-25,store_197,item_164,272.86,313,5992.47,14165.96,59.04,-0.03562592775853535,-0.009493670886076,0.2664820675105502,251-300,51-100,18479.52,278.2564,15432,High,245.574
38540,2019-03-25,store_459,item_543,94.5,332,7323.85,9242.34,172.51,-0.6536685479733197,0.060702875399361034,-0.09286491691786078,51-100,151-200,57273.32,145.1951,37245,Medium,99.22500000000001
38550,2019-03-25,store_709,item_543,99.65,344,7400.05,8744.15,172.51,0.0544973544973546,0.03614457831325302,0.6632354661363891,51-100,151-200,59343.439999999995,145.1951,37245,Medium,104.63250000000001
38560,2019-03-25,store_442,item_543,93.39,347,7315.58,9337.1,172.51,-0.06281986954340191,0.008720930232558155,-0.13882439259974763,51-100,151-200,59860.969999999994,145.1951,37245,Medium,98.0595
38570,2019-03-25,store_136,item_543,100.2,349,7650.96,8782.99,172.51,0.07292001284934146,0.0057636887608070175,0.07904124719115527,101-150,151-200,60205.99,145.1951,37245,Medium,105.21000000000001
38580,2019-03-25,store_601,item_543,94.39,341,6949.15,9148.37,172.51,-0.05798403193612778,-0.022922636103151817,0.3953267018133925,51-100,151-200,58825.909999999996,145.1951,37245,Medium,99.10950000000001
38590,2019-03-25,store_458,item_543,98.05,348,7253.91,9118.63,172.51,0.03877529399300772,0.02052785923753664,0.5294056375494766,51-100,151-200,60033.479999999996,145.1951,37245,Medium,102.9525
38600,2019-03-25,store_162,item_543,95.58,353,7647.05,9517.98,172.51,-0.02519122896481385,0.014367816091954033,-0.5703499464842486,51-100,151-200,60896.03,145.1951,37245,Medium,100.35900000000001
38610,2019-03-25,store_30,item_543,99.22,341,7271.5,8917.51,172.51,0.03808328102113423,-0.03399433427762044,-0.8926314478722399,51-100,151-200,58825.909999999996,145.1951,37245,Medium,104.181
38620,2019-03-25,store_594,item_543,100.68,348,7129.32,8809.26,172.51,0.014714775246926104,0.02052785923753664,1.3950508174988863,101-150,151-200,60033.479999999996,145.1951,37245,Medium,105.71400000000001
38630,2019-03-25,store_197,item_543,96.76,347,7427.66,9519.23,172.51,-0.038935240365514545,-0.002873563218390829,0.07380365939479294,51-100,151-200,59860.969999999994,145.1951,37245,Medium,101.59800000000001
38640,2019-03-25,store_459,item_861,213.0,366,3492.93,10700.78,136.4,1.201322860686234,0.05475504322766578,0.04557895718090967,201-250,101-150,49922.4,208.63099999999997,17453,High,191.70000000000002
38650,2019-03-25,store_709,item_861,206.62,357,3691.63,10822.19,136.4,-0.029953051643192508,-0.024590163934426257,0.820956883704199,201-250,101-150,48694.8,208.63099999999997,17453,High,185.958
38660,2019-03-25,store_442,item_861,219.41,341,3434.97,10915.56,136.4,0.061901074436162995,-0.0448179271708683,-0.7240250283068654,201-250,101-150,46512.4,208.63099999999997,17453,High,197.469
38670,2019-03-25,store_136,item_861,200.57,361,3770.8,11190.14,136.4,-0.08586664235905384,0.058651026392961825,-0.6830478609808786,201-250,101-150,49240.4,208.63099999999997,17453,High,180.513
38680,2019-03-25,store_601,item_861,216.31,364,3523.36,11172.9,136.4,0.0784763424240913,0.008310249307479145,0.10589496210934518,201-250,101-150,49649.6,208.63099999999997,17453,High,194.679
38690,2019-03-25,store_458,item_861,208.5,356,3530.0,10361.15,136.4,-0.036105589200684185,-0.02197802197802201,0.6087152284335395,201-250,101-150,48558.4,208.63099999999997,17453,High,187.65
38700,2019-03-25,store_162,item_861,211.33,351,3507.57,10865.83,136.4,0.013573141486810547,-0.014044943820224698,-1.034759995235636,201-250,101-150,47876.4,208.63099999999997,17453,High,190.197
38710,2019-03-25,store_30,item_861,204.26,337,3684.88,11069.45,136.4,-0.03345478635309718,-0.03988603988603989,1.192237172435188,201-250,101-150,45966.8,208.63099999999997,17453,High,183.834
38720,2019-03-25,store_594,item_861,203.59,342,3595.1,10433.01,136.4,-0.0032801331636149733,0.014836795252225476,-4.523229549581494,201-250,101-150,46648.8,208.63099999999997,17453,High,183.231
38730,2019-03-25,store_197,item_861,216.81,345,3559.57,11005.04,136.4,0.06493442703472674,0.00877192982456143,0.13508904636781086,201-250,101-150,47058.0,208.63099999999997,17453,High,195.12900000000002
38740,2019-03-25,store_459,item_794,306.34,369,2725.12,8246.54,182.65,0.41294220746275534,0.06956521739130439,0.16846235655767572,301-350,151-200,67397.85,185.43362416107382,61097,High,275.70599999999996
38747,2019-03-25,store_709,item_794,303.99,360,2837.44,8497.9,182.65,-0.007671214989880437,-0.024390243902439046,3.179449922158835,301-350,151-200,65754.0,185.43362416107382,61097,High,273.591
38754,2019-03-25,store_442,item_794,307.4,354,2805.81,8364.6,182.65,0.011217474259021643,-0.01666666666666672,-1.4857771260997161,301-350,151-200,64658.1,185.43362416107382,61097,High,276.65999999999997
38761,2019-03-25,store_136,item_794,280.44,380,2933.0,8853.02,182.65,-0.08770331815224452,0.07344632768361592,-0.8374406947308443,251-300,151-200,69407.0,185.43362416107382,61097,High,252.39600000000002
38768,2019-03-25,store_601,item_794,294.22,375,2713.63,9002.14,182.65,0.049137070318071796,-0.013157894736842146,-0.26777939042089965,251-300,151-200,68493.75,185.43362416107382,61097,High,264.79800000000006
38775,2019-03-25,store_458,item_794,280.43,361,2886.99,8938.01,182.65,-0.04686968934810687,-0.03733333333333333,0.796534686971235,251-300,151-200,65936.65000000001,185.43362416107382,61097,High,252.387
38782,2019-03-25,store_162,item_794,285.95,360,2742.15,8506.82,182.65,0.0196840566273222,-0.0027700831024930483,-0.14072724717973378,251-300,151-200,65754.0,185.43362416107382,61097,High,257.355
38789,2019-03-25,store_30,item_794,295.36,353,2686.28,8806.5,182.65,0.032907851022906165,-0.019444444444444486,-0.5908755461093401,251-300,151-200,64475.450000000004,185.43362416107382,61097,High,265.824
38796,2019-03-25,store_594,item_794,284.6,370,2925.04,8991.89,182.65,-0.036430119176598,0.04815864022662897,-1.3219457228008507,251-300,151-200,67580.5,185.43362416107382,61097,High,256.14000000000004
38803,2019-03-25,store_197,item_794,282.78,362,2731.21,9005.67,182.65,-0.006394940267041682,-0.021621621621621623,3.3810513810512646,251-300,151-200,66119.3,185.43362416107382,61097,High,254.50199999999998
38810,2019-03-25,store_459,item_521,75.91,338,3833.23,7853.51,62.2,-0.7315581017045052,-0.06629834254143652,0.09062621599974584,51-100,51-100,21023.600000000002,76.1472,16250,Medium,79.7055
38829,2019-03-25,store_709,item_521,79.22,332,4171.03,8075.75,62.2,0.043604268212356745,-0.017751479289940808,-0.40710416703909563,51-100,51-100,20650.4,76.1472,16250,Medium,83.181
38848,2019-03-25,store_442,item_521,78.9,316,3959.52,8238.56,62.2,-0.0040393839939408815,-0.048192771084337394,11.9307228915664,51-100,51-100,19655.2,76.1472,16250,Medium,82.84500000000001
38867,2019-03-25,store_136,item_521,73.84,330,4062.8,8320.05,62.2,-0.0641318124207858,0.044303797468354444,-0.6908240356231553,51-100,51-100,20526.0,76.1472,16250,Medium,77.53200000000001
38886,2019-03-25,store_601,item_521,72.96,327,3922.95,8435.2,62.2,-0.011917659804983827,-0.009090909090909038,0.7628099173553625,51-100,51-100,20339.4,76.1472,16250,Medium,76.60799999999999
38905,2019-03-25,store_458,item_521,78.18,326,3928.69,7891.02,62.2,0.0715460526315792,-0.003058103975535187,-0.04274315441667556,51-100,51-100,20277.2,76.1472,16250,Medium,82.08900000000001
38924,2019-03-25,store_162,item_521,75.13,328,3868.46,7802.42,62.2,-0.03901253517523673,0.006134969325153339,-0.15725636125917603,51-100,51-100,20401.600000000002,76.1472,16250,Medium,78.8865
38943,2019-03-25,store_30,item_521,78.88,326,4118.55,8067.08,62.2,0.04991348329562095,-0.0060975609756097615,-0.1221626016260163,51-100,51-100,20277.2,76.1472,16250,Medium,82.824
38962,2019-03-25,store_594,item_521,79.38,330,3904.48,8006.19,62.2,0.006338742393509067,0.012269938650306678,1.9357055214724,51-100,51-100,20526.0,76.1472,16250,Medium,83.349
38981,2019-03-25,store_197,item_521,79.37,324,3952.16,7915.1,62.2,-0.00012597631645239193,-0.018181818181818188,144.32727272740453,51-100,51-100,20152.8,76.1472,16250,Medium,83.33850000000001
39000,2019-03-25,store_459,item_886,275.93,463,7112.65,12825.05,223.22,2.4765024568476752,0.42901234567901225,0.17323315973007328,251-300,201-250,103350.86,272.2466,22588,High,248.33700000000002
39009,2019-03-25,store_709,item_886,261.6,461,7218.08,13117.84,223.22,-0.05193346138513388,-0.004319654427645814,0.08317670943616957,251-300,201-250,102904.42,272.2466,22588,High,235.44000000000003
39018,2019-03-25,store_442,item_886,267.81,464,6862.67,13614.45,223.22,0.02373853211009158,0.006507592190889477,0.2741362507466504,251-300,201-250,103574.08,272.2466,22588,High,241.029
39027,2019-03-25,store_136,item_886,274.93,459,7016.9,13808.44,223.22,0.026586012471528253,-0.010775862068965525,-0.40532073324293044,251-300,201-250,102457.98,272.2466,22588,High,247.437
39036,2019-03-25,store_601,item_886,284.18,462,6899.49,13912.7,223.22,0.03364492779980366,0.006535947712418277,0.19426249779190843,251-300,201-250,103127.64,272.2466,22588,High,255.762
39045,2019-03-25,store_458,item_886,273.66,440,7080.81,13251.38,223.22,-0.03701879090717142,-0.04761904761904767,1.2863479992757607,251-300,201-250,98216.8,272.2466,22588,High,246.29400000000004
39054,2019-03-25,store_162,item_886,282.17,431,6938.94,13094.94,223.22,0.031096981656069556,-0.020454545454545503,-0.6577662642880054,251-300,201-250,96207.81999999999,272.2466,22588,High,253.95300000000003
39063,2019-03-25,store_30,item_886,270.14,439,7186.03,13389.7,223.22,-0.042633873197008954,0.018561484918793614,-0.4353694263953439,251-300,201-250,97993.58,272.2466,22588,High,243.126
39072,2019-03-25,store_594,item_886,274.55,459,7374.76,13373.96,223.22,0.016324868586658825,0.04555808656036442,2.7907168941988214,251-300,201-250,102457.98,272.2466,22588,High,247.09500000000003
39081,2019-03-25,store_197,item_886,280.11,451,7117.39,13467.18,223.22,0.02025132034237842,-0.017429193899782147,-0.8606448174793512,251-300,201-250,100672.22,272.2466,22588,High,252.09900000000002
39090,2019-03-25,store_459,item_62,88.56,337,3815.79,10652.63,232.61,-0.6838384920209918,-0.2527716186252772,0.36963642961694804,51-100,201-250,78389.57,144.543,40159,Medium,92.988
39093,2019-03-25,store_709,item_62,82.06,334,3649.23,10398.96,232.61,-0.07339656729900634,-0.008902077151335286,0.1212873773111158,51-100,201-250,77691.74,144.543,40159,Medium,86.16300000000001
39096,2019-03-25,store_442,item_62,82.0,309,3824.15,10833.25,232.61,-0.0007311723129417302,-0.07485029940119758,102.37025948104065,51-100,201-250,71876.49,144.543,40159,Medium,86.10000000000001
39099,2019-03-25,store_136,item_62,88.8,320,3531.0,10838.7,232.61,0.08292682926829276,0.03559870550161803,0.4292785075195112,51-100,201-250,74435.20000000001,144.543,40159,Medium,93.24
39102,2019-03-25,store_601,item_62,81.63,328,3719.48,10387.86,232.61,-0.08074324324324322,0.02499999999999991,-0.30962343096234207,51-100,201-250,76296.08,144.543,40159,Medium,85.7115
39105,2019-03-25,store_458,item_62,84.11,322,3502.0,11048.99,232.61,0.03038098738208994,-0.018292682926829285,-0.6021095594020457,51-100,201-250,74900.42,144.543,40159,Medium,88.3155
39108,2019-03-25,store_162,item_62,85.56,319,3671.41,10680.26,232.61,0.017239329449530327,-0.009316770186335366,-0.5404369243949447,51-100,201-250,74202.59000000001,144.543,40159,Medium,89.83800000000001
39111,2019-03-25,store_30,item_62,86.26,313,3508.43,10418.86,232.61,0.008181393174380602,-0.018808777429467072,-2.298969995521704,51-100,201-250,72806.93000000001,144.543,40159,Medium,90.57300000000001
39114,2019-03-25,store_594,item_62,89.17,317,3492.81,11022.98,232.61,0.0337352191050313,0.012779552715654896,0.37881931864343343,51-100,201-250,73737.37000000001,144.543,40159,Medium,93.6285
39117,2019-03-25,store_197,item_62,85.31,332,3767.49,10093.53,232.61,-0.043288101379387656,0.04731861198738163,-1.0931089717395914,51-100,201-250,77226.52,144.543,40159,Medium,89.5755
39120,2019-03-25,store_459,item_365,106.12,317,3227.64,9695.09,189.44,0.24393388817254724,-0.04518072289156627,-0.18521708168570483,101-150,151-200,60052.479999999996,174.3915,34758,High,95.50800000000001
39126,2019-03-25,store_709,item_365,99.69,328,3219.69,9670.74,189.44,-0.060591782887297496,0.034700315457413256,-0.5726901207372767,51-100,151-200,62136.32,174.3915,34758,High,89.721
39132,2019-03-25,store_442,item_365,102.95,330,3167.78,9529.23,189.44,0.032701374260206695,0.0060975609756097615,0.18646191830016445,101-150,151-200,62515.2,174.3915,34758,High,92.655
39138,2019-03-25,store_136,item_365,101.21,331,3173.64,9485.05,189.44,-0.016901408450704314,0.003030303030302939,-0.17929292929292295,101-150,151-200,62704.64,174.3915,34758,High,91.089
39144,2019-03-25,store_601,item_365,106.38,327,3205.31,9718.17,189.44,0.05108190890228248,-0.012084592145015116,-0.23657283771701695,101-150,151-200,61946.88,174.3915,34758,High,95.742
39150,2019-03-25,store_458,item_365,106.04,315,3077.03,8941.51,189.44,-0.003196089490505649,-0.03669724770642202,11.48192120885082,101-150,151-200,59673.6,174.3915,34758,High,95.436
39156,2019-03-25,store_162,item_365,97.7,332,3064.14,8934.55,189.44,-0.07864956620143349,0.053968253968254,-0.6861862890639867,51-100,151-200,62894.08,174.3915,34758,High,87.93
39162,2019-03-25,store_30,item_365,106.25,347,3243.72,9215.9,189.44,0.08751279426816794,0.04518072289156616,0.5162756288311123,101-150,151-200,65735.68,174.3915,34758,High,95.625
39168,2019-03-25,store_594,item_365,107.13,316,3303.28,8904.53,189.44,0.008282352941176407,-0.08933717579250722,-10.786448781765868,101-150,151-200,59863.04,174.3915,34758,High,96.417
39174,2019-03-25,store_197,item_365,98.79,335,3327.12,9511.91,189.44,-0.07784934192103043,0.06012658227848111,-0.7723454148073967,51-100,151-200,63462.4,174.3915,34758,High,88.911
39180,2019-03-25,store_459,item_643,177.07,419,5890.38,11338.34,172.81,0.7923878935114888,0.25074626865671634,0.31644384109091744,151-200,151-200,72407.39,173.61079999999998,21794,High,159.363
39192,2019-03-25,store_709,item_643,181.42,430,5926.29,10966.16,172.81,0.02456655559948051,0.026252983293556076,1.0686472992620597,151-200,151-200,74308.3,173.61079999999998,21794,High,163.278
39204,2019-03-25,store_442,item_643,172.37,447,5496.36,11434.51,172.81,-0.049884246499834584,0.03953488372093017,-0.7925324425028906,151-200,151-200,77246.07,173.61079999999998,21794,High,155.133
39216,2019-03-25,store_136,item_643,169.25,434,5751.0,11602.68,172.81,-0.018100597551778175,-0.029082774049216997,1.6067300521998484,151-200,151-200,74999.54000000001,173.61079999999998,21794,High,152.32500000000002
39228,2019-03-25,store_601,item_643,168.48,442,5461.18,10637.75,172.81,-0.004549483013294053,0.018433179723502224,-4.0517086600034755,151-200,151-200,76382.02,173.61079999999998,21794,High,151.632
